model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
dwconv-bn-relu_lut_I8RH5V.onnx,26,384,384,5,1,6.749184,0.009984,0.535432
dwconv-bn-relu_lut_UKMBRF.onnx,26,384,384,5,2,1.687296,0.009984,0.177506
dwconv-bn-relu_lut_RA8TV5.onnx,26,512,512,3,1,3.46112,0.00512,0.3438780000000001
dwconv-bn-relu_lut_74TOUS.onnx,26,512,512,3,2,0.86528,0.00512,0.129422
dwconv-bn-relu_lut_V6WGBO.onnx,26,512,512,5,1,8.998912,0.013312,0.73268
dwconv-bn-relu_lut_2JGRDD.onnx,26,512,512,5,2,2.249728,0.013312,0.21816999999999998
dwconv-bn-relu_lut_5MXDJV.onnx,25,128,128,3,1,0.8,0.00128,0.12737400000000001
dwconv-bn-relu_lut_8EKV54.onnx,25,128,128,3,2,0.2,0.00128,0.066938
dwconv-bn-relu_lut_N2S74R.onnx,25,192,192,3,1,1.2,0.00192,0.15909
dwconv-bn-relu_lut_C6ENV9.onnx,25,192,192,3,2,0.3,0.00192,0.07949999999999999
dwconv-bn-relu_lut_XKSE3D.onnx,25,256,256,3,1,1.6,0.00256,0.194538
dwconv-bn-relu_lut_AVZWUN.onnx,25,256,256,3,2,0.4,0.00256,0.08940200000000001
dwconv-bn-relu_lut_2X1MXO.onnx,25,128,128,5,1,2.08,0.003328,0.215914
dwconv-bn-relu_lut_8OTFW8.onnx,25,128,128,5,2,0.52,0.003328,0.09464600000000001
dwconv-bn-relu_lut_KQ54SK.onnx,25,192,192,5,1,3.12,0.004992,0.30393799999999993
dwconv-bn-relu_lut_FY6U22.onnx,25,192,192,5,2,0.78,0.004992,0.115258
dwconv-bn-relu_lut_6Y7JPX.onnx,25,256,256,5,1,4.16,0.006656,0.37027399999999994
dwconv-bn-relu_lut_3OX15H.onnx,25,256,256,5,2,1.04,0.006656,0.13647999999999996
dwconv-bn-relu_lut_J0G8QJ.onnx,25,288,288,3,1,1.8,0.00288,0.19450199999999995
dwconv-bn-relu_lut_VPT95T.onnx,25,288,288,3,2,0.45,0.00288,0.09534000000000001
dwconv-bn-relu_lut_KFXVTD.onnx,25,384,384,3,1,2.4,0.00384,0.24975399999999998
dwconv-bn-relu_lut_OXWG0S.onnx,25,384,384,3,2,0.6,0.00384,0.109204
dwconv-bn-relu_lut_BOCRL6.onnx,25,288,288,5,1,4.68,0.007488,0.510742
dwconv-bn-relu_lut_55NZBM.onnx,25,288,288,5,2,1.17,0.007488,0.14560999999999996
dwconv-bn-relu_lut_Q3W70L.onnx,25,384,384,5,1,6.24,0.009984,0.5170520000000001
dwconv-bn-relu_lut_A79PJZ.onnx,25,384,384,5,2,1.56,0.009984,0.18009999999999998
dwconv-bn-relu_lut_7CR3P4.onnx,25,512,512,3,1,3.2,0.00512,0.335924
dwconv-bn-relu_lut_HUEUMU.onnx,25,512,512,3,2,0.8,0.00512,0.13479000000000002
dwconv-bn-relu_lut_B784B2.onnx,25,512,512,5,1,8.32,0.013312,0.73241
dwconv-bn-relu_lut_RTG044.onnx,25,512,512,5,2,2.08,0.013312,0.21382400000000001
dwconv-bn-relu_lut_NC819N.onnx,24,128,128,3,1,0.73728,0.00128,0.11538
dwconv-bn-relu_lut_7ZNL91.onnx,24,128,128,3,2,0.18432,0.00128,0.09595400000000001
dwconv-bn-relu_lut_NU0826.onnx,24,192,192,3,1,1.10592,0.00192,0.153174
dwconv-bn-relu_lut_56S0CO.onnx,24,192,192,3,2,0.27648,0.00192,0.07514600000000002
dwconv-bn-relu_lut_YWC5U2.onnx,24,256,256,3,1,1.47456,0.00256,0.18164200000000003
dwconv-bn-relu_lut_SGMLOH.onnx,24,256,256,3,2,0.36864,0.00256,0.08388999999999999
dwconv-bn-relu_lut_04ECDW.onnx,24,128,128,5,1,1.916928,0.003328,0.201474
dwconv-bn-relu_lut_4EG0BM.onnx,24,128,128,5,2,0.479232,0.003328,0.08693999999999999
dwconv-bn-relu_lut_MPJRNB.onnx,24,192,192,5,1,2.875392,0.004992,0.278814
dwconv-bn-relu_lut_WG4FYZ.onnx,24,192,192,5,2,0.718848,0.004992,0.10537400000000001
dwconv-bn-relu_lut_UIWQWT.onnx,24,256,256,5,1,3.833856,0.006656,0.343258
dwconv-bn-relu_lut_VWBEAG.onnx,24,256,256,5,2,0.958464,0.006656,0.12096200000000001
dwconv-bn-relu_lut_14FKXL.onnx,24,288,288,3,1,1.65888,0.00288,0.19758800000000004
dwconv-bn-relu_lut_PZD0YT.onnx,24,288,288,3,2,0.41472,0.00288,0.09009400000000001
dwconv-bn-relu_lut_S8ZVKW.onnx,24,384,384,3,1,2.21184,0.00384,0.24408000000000002
dwconv-bn-relu_lut_LWNEWA.onnx,24,384,384,3,2,0.55296,0.00384,0.11822800000000001
dwconv-bn-relu_lut_364E0B.onnx,24,288,288,5,1,4.313088,0.007488,0.37630600000000003
dwconv-bn-relu_lut_LHCEZM.onnx,24,288,288,5,2,1.078272,0.007488,0.134162
dwconv-bn-relu_lut_DIKOT8.onnx,24,384,384,5,1,5.750784,0.009984,0.547188
dwconv-bn-relu_lut_MIA4WW.onnx,24,384,384,5,2,1.437696,0.009984,0.16292600000000002
dwconv-bn-relu_lut_DZ1FYK.onnx,24,512,512,3,1,2.94912,0.00512,0.29845599999999994
dwconv-bn-relu_lut_GMGM2V.onnx,24,512,512,3,2,0.73728,0.00512,0.11415
dwconv-bn-relu_lut_O0VGM9.onnx,24,512,512,5,1,7.667712,0.013312,0.643532
dwconv-bn-relu_lut_9CLW77.onnx,24,512,512,5,2,1.916928,0.013312,0.18788200000000005
dwconv-bn-relu_lut_BCN7L2.onnx,23,128,128,3,1,0.67712,0.00128,0.11301
dwconv-bn-relu_lut_SR31AU.onnx,23,128,128,3,2,0.16928,0.00128,0.064878
dwconv-bn-relu_lut_8DHHP4.onnx,23,192,192,3,1,1.01568,0.00192,0.142744
dwconv-bn-relu_lut_PCNWNP.onnx,23,192,192,3,2,0.25392,0.00192,0.072884
dwconv-bn-relu_lut_PBJLS4.onnx,23,256,256,3,1,1.35424,0.00256,0.16982400000000003
dwconv-bn-relu_lut_BUERPD.onnx,23,256,256,3,2,0.33856,0.00256,0.084248
dwconv-bn-relu_lut_U4Z6B6.onnx,23,128,128,5,1,1.760512,0.003328,0.187824
dwconv-bn-relu_lut_T1YL8F.onnx,23,128,128,5,2,0.440128,0.003328,0.08521999999999999
dwconv-bn-relu_lut_WIZDKS.onnx,23,192,192,5,1,2.640768,0.004992,0.24880600000000003
dwconv-bn-relu_lut_ADPSPM.onnx,23,192,192,5,2,0.660192,0.004992,0.1018
dwconv-bn-relu_lut_VUMUXO.onnx,23,256,256,5,1,3.521024,0.006656,0.31303800000000004
dwconv-bn-relu_lut_GH9U4V.onnx,23,256,256,5,2,0.880256,0.006656,0.12080000000000002
dwconv-bn-relu_lut_OJ8N0X.onnx,23,288,288,3,1,1.52352,0.00288,0.186012
dwconv-bn-relu_lut_M8IWQK.onnx,23,288,288,3,2,0.38088,0.00288,0.08934199999999998
dwconv-bn-relu_lut_4C3TMK.onnx,23,384,384,3,1,2.03136,0.00384,0.22182399999999997
dwconv-bn-relu_lut_4HIOQA.onnx,23,384,384,3,2,0.50784,0.00384,0.099388
dwconv-bn-relu_lut_2SXM98.onnx,23,288,288,5,1,3.961152,0.007488,0.333042
dwconv-bn-relu_lut_3KXFZV.onnx,23,288,288,5,2,0.990288,0.007488,0.13233999999999999
dwconv-bn-relu_lut_8X22VY.onnx,23,384,384,5,1,5.281536,0.009984,0.43067199999999994
dwconv-bn-relu_lut_B6KXZY.onnx,23,384,384,5,2,1.320384,0.009984,0.15396800000000002
dwconv-bn-relu_lut_37UC87.onnx,23,512,512,3,1,2.70848,0.00512,0.280282
dwconv-bn-relu_lut_31RQ1F.onnx,23,512,512,3,2,0.67712,0.00512,0.11551
dwconv-bn-relu_lut_AWZCON.onnx,23,512,512,5,1,7.042048,0.013312,0.5353519999999999
dwconv-bn-relu_lut_CMDFF3.onnx,23,512,512,5,2,1.760512,0.013312,0.20395200000000005
dwconv-bn-relu_lut_ELQA2X.onnx,22,128,128,3,1,0.61952,0.00128,0.09610200000000002
dwconv-bn-relu_lut_RTZAUA.onnx,22,128,128,3,2,0.15488,0.00128,0.060694
dwconv-bn-relu_lut_EWDCXI.onnx,22,192,192,3,1,0.92928,0.00192,0.12375800000000002
dwconv-bn-relu_lut_XN6K2W.onnx,22,192,192,3,2,0.23232,0.00192,0.06842599999999999
dwconv-bn-relu_lut_W6CGAY.onnx,22,256,256,3,1,1.23904,0.00256,0.157526
dwconv-bn-relu_lut_J2NHNS.onnx,22,256,256,3,2,0.30976,0.00256,0.075878
dwconv-bn-relu_lut_QNMB6E.onnx,22,128,128,5,1,1.610752,0.003328,0.17805
dwconv-bn-relu_lut_P9C6TF.onnx,22,128,128,5,2,0.402688,0.003328,0.079294
dwconv-bn-relu_lut_HUN7X1.onnx,22,192,192,5,1,2.416128,0.004992,0.23029199999999997
dwconv-bn-relu_lut_WCY8K8.onnx,22,192,192,5,2,0.604032,0.004992,0.09560600000000001
dwconv-bn-relu_lut_LT55BR.onnx,22,256,256,5,1,3.221504,0.006656,0.39459800000000006
dwconv-bn-relu_lut_C322JY.onnx,22,256,256,5,2,0.805376,0.006656,0.11116800000000002
dwconv-bn-relu_lut_GLEXIN.onnx,22,288,288,3,1,1.39392,0.00288,0.17607799999999998
dwconv-bn-relu_lut_XYCRSQ.onnx,22,288,288,3,2,0.34848,0.00288,0.08193199999999999
dwconv-bn-relu_lut_VY45E4.onnx,22,384,384,3,1,1.85856,0.00384,0.20819800000000005
dwconv-bn-relu_lut_IHZRP1.onnx,22,384,384,3,2,0.46464,0.00384,0.08999399999999999
dwconv-bn-relu_lut_6IWUC0.onnx,22,288,288,5,1,3.624192,0.007488,0.31401200000000007
dwconv-bn-relu_lut_KHJV8Z.onnx,22,288,288,5,2,0.906048,0.007488,0.11206
dwconv-bn-relu_lut_V3SCKI.onnx,22,384,384,5,1,4.832256,0.009984,0.3955700000000001
dwconv-bn-relu_lut_5ZQWPG.onnx,22,384,384,5,2,1.208064,0.009984,0.14612
dwconv-bn-relu_lut_GVDMI7.onnx,22,512,512,3,1,2.47808,0.00512,0.37605
dwconv-bn-relu_lut_1E38J0.onnx,22,512,512,3,2,0.61952,0.00512,0.10841200000000001
dwconv-bn-relu_lut_JQWXYM.onnx,22,512,512,5,1,6.443008,0.013312,0.5068400000000002
dwconv-bn-relu_lut_RDRWY3.onnx,22,512,512,5,2,1.610752,0.013312,0.170016
dwconv-bn-relu_lut_UKNVZ6.onnx,21,128,128,3,1,0.56448,0.00128,0.10111200000000001
dwconv-bn-relu_lut_1HAUJV.onnx,21,128,128,3,2,0.14112,0.00128,0.06070400000000001
dwconv-bn-relu_lut_JS6KEZ.onnx,21,192,192,3,1,0.84672,0.00192,0.125936
dwconv-bn-relu_lut_2NPUDX.onnx,21,192,192,3,2,0.21168,0.00192,0.06867000000000001
dwconv-bn-relu_lut_SXBQSW.onnx,21,256,256,3,1,1.12896,0.00256,0.14911999999999997
dwconv-bn-relu_lut_LK0MV9.onnx,21,256,256,3,2,0.28224,0.00256,0.07720600000000001
dwconv-bn-relu_lut_BC4EU8.onnx,21,128,128,5,1,1.467648,0.003328,0.163606
dwconv-bn-relu_lut_CBCQKT.onnx,21,128,128,5,2,0.366912,0.003328,0.080184
dwconv-bn-relu_lut_BKWWSP.onnx,21,192,192,5,1,2.201472,0.004992,0.19571
dwconv-bn-relu_lut_JRJNGC.onnx,21,192,192,5,2,0.550368,0.004992,0.095246
dwconv-bn-relu_lut_6D1NYA.onnx,21,256,256,5,1,2.935296,0.006656,0.266876
dwconv-bn-relu_lut_RYWI5U.onnx,21,256,256,5,2,0.733824,0.006656,0.10899000000000003
dwconv-bn-relu_lut_MDIGH6.onnx,21,288,288,3,1,1.27008,0.00288,0.15957000000000002
dwconv-bn-relu_lut_4Q4G2O.onnx,21,288,288,3,2,0.31752,0.00288,0.11904400000000001
dwconv-bn-relu_lut_N4K55K.onnx,21,384,384,3,1,1.69344,0.00384,0.215354
dwconv-bn-relu_lut_SMROVP.onnx,21,384,384,3,2,0.42336,0.00384,0.09203800000000001
dwconv-bn-relu_lut_GHARD0.onnx,21,288,288,5,1,3.302208,0.007488,0.292128
dwconv-bn-relu_lut_QMAPV8.onnx,21,288,288,5,2,0.825552,0.007488,0.12176799999999999
dwconv-bn-relu_lut_GFR2RV.onnx,21,384,384,5,1,4.402944,0.009984,0.370384
dwconv-bn-relu_lut_8W2T74.onnx,21,384,384,5,2,1.100736,0.009984,0.142492
dwconv-bn-relu_lut_NTI444.onnx,21,512,512,3,1,2.25792,0.00512,0.24258600000000002
dwconv-bn-relu_lut_I7U63T.onnx,21,512,512,3,2,0.56448,0.00512,0.10583
dwconv-bn-relu_lut_CACA8G.onnx,21,512,512,5,1,5.870592,0.013312,0.46779999999999994
dwconv-bn-relu_lut_BDSRI6.onnx,21,512,512,5,2,1.467648,0.013312,0.16982599999999998
dwconv-bn-relu_lut_7BN9LJ.onnx,20,128,128,3,1,0.512,0.00128,0.09712399999999997
dwconv-bn-relu_lut_8YEDFD.onnx,20,128,128,3,2,0.128,0.00128,0.05928600000000002
dwconv-bn-relu_lut_0TXLLO.onnx,20,192,192,3,1,0.768,0.00192,0.11880199999999999
dwconv-bn-relu_lut_61I7AB.onnx,20,192,192,3,2,0.192,0.00192,0.06565
dwconv-bn-relu_lut_L8GW4W.onnx,20,256,256,3,1,1.024,0.00256,0.140446
dwconv-bn-relu_lut_B12IP6.onnx,20,256,256,3,2,0.256,0.00256,0.07096
dwconv-bn-relu_lut_OJ0P0F.onnx,20,128,128,5,1,1.3312,0.003328,0.15212199999999998
dwconv-bn-relu_lut_17IPEN.onnx,20,128,128,5,2,0.3328,0.003328,0.07384600000000002
dwconv-bn-relu_lut_8SZOAO.onnx,20,192,192,5,1,1.9968,0.004992,0.198262
dwconv-bn-relu_lut_ABXLOU.onnx,20,192,192,5,2,0.4992,0.004992,0.085646
dwconv-bn-relu_lut_YRHNYR.onnx,20,256,256,5,1,2.6624,0.006656,0.26009000000000004
dwconv-bn-relu_lut_85I8ZZ.onnx,20,256,256,5,2,0.6656,0.006656,0.09738799999999999
dwconv-bn-relu_lut_OT0AA2.onnx,20,288,288,3,1,1.152,0.00288,0.152476
dwconv-bn-relu_lut_OMHOK1.onnx,20,288,288,3,2,0.288,0.00288,0.07377600000000001
dwconv-bn-relu_lut_2HKIYT.onnx,20,384,384,3,1,1.536,0.00384,0.18250000000000002
dwconv-bn-relu_lut_V1S0QO.onnx,20,384,384,3,2,0.384,0.00384,0.084228
dwconv-bn-relu_lut_BSP8YI.onnx,20,288,288,5,1,2.9952,0.007488,0.267562
dwconv-bn-relu_lut_VP0LWA.onnx,20,288,288,5,2,0.7488,0.007488,0.105408
dwconv-bn-relu_lut_VW9I4W.onnx,20,384,384,5,1,3.9936,0.009984,0.367468
dwconv-bn-relu_lut_HJ6EWR.onnx,20,384,384,5,2,0.9984,0.009984,0.119868
dwconv-bn-relu_lut_F795S7.onnx,20,512,512,3,1,2.048,0.00512,0.22392399999999993
dwconv-bn-relu_lut_BOR50U.onnx,20,512,512,3,2,0.512,0.00512,0.110692
dwconv-bn-relu_lut_WUBJCF.onnx,20,512,512,5,1,5.3248,0.013312,0.4870159999999999
dwconv-bn-relu_lut_DFCMBZ.onnx,20,512,512,5,2,1.3312,0.013312,0.15431799999999998
dwconv-bn-relu_lut_J1K3TC.onnx,28,80,80,3,1,0.6272,0.0008,0.11634
dwconv-bn-relu_lut_FCN644.onnx,14,80,80,3,1,0.1568,0.0008,0.06317600000000001
dwconv-bn-relu_lut_6AOLMW.onnx,28,80,80,5,1,1.63072,0.00208,0.23760800000000004
dwconv-bn-relu_lut_C4NEDR.onnx,14,80,80,5,1,0.40768,0.00208,0.083626
dwconv-bn-relu_lut_T15VIS.onnx,28,96,96,3,1,0.75264,0.00096,0.12509399999999998
dwconv-bn-relu_lut_ILX9TI.onnx,14,96,96,3,1,0.18816,0.00096,0.069004
dwconv-bn-relu_lut_6HSG5T.onnx,28,96,96,5,1,1.956864,0.002496,0.215348
dwconv-bn-relu_lut_06LD3K.onnx,14,96,96,5,1,0.489216,0.002496,0.09048999999999997
dwconv-bn-relu_lut_JAQ4Z3.onnx,28,112,112,3,1,0.87808,0.00112,0.13218800000000003
dwconv-bn-relu_lut_IXDCEW.onnx,14,112,112,3,1,0.21952,0.00112,0.06683
dwconv-bn-relu_lut_A0RAE6.onnx,28,112,112,5,1,2.283008,0.002912,0.22485399999999994
dwconv-bn-relu_lut_RVDXF9.onnx,14,112,112,5,1,0.570752,0.002912,0.09125599999999999
dwconv-bn-relu_lut_SV3FHC.onnx,14,128,128,3,1,0.25088,0.00128,0.071626
dwconv-bn-relu_lut_IMITUG.onnx,14,128,128,5,1,0.652288,0.003328,0.09925999999999999
dwconv-bn-relu_lut_9OF186.onnx,28,80,80,3,2,0.1568,0.0008,0.06528600000000001
dwconv-bn-relu_lut_2EU66R.onnx,28,80,80,5,2,0.40768,0.00208,0.08202
dwconv-bn-relu_lut_F6TVZL.onnx,28,96,96,3,2,0.18816,0.00096,0.06530599999999999
dwconv-bn-relu_lut_YSJ3R1.onnx,28,96,96,5,2,0.489216,0.002496,0.08078199999999999
dwconv-bn-relu_lut_ASJ6OP.onnx,28,112,112,3,2,0.21952,0.00112,0.068994
dwconv-bn-relu_lut_ALBFQA.onnx,28,112,112,5,2,0.570752,0.002912,0.17149
dwconv-bn-relu_lut_UESK55.onnx,27,80,80,3,1,0.5832,0.0008,0.11082800000000002
dwconv-bn-relu_lut_D2IBJ5.onnx,13,80,80,3,1,0.1352,0.0008,0.060798000000000005
dwconv-bn-relu_lut_6SN8N6.onnx,27,80,80,5,1,1.51632,0.00208,0.18402200000000002
dwconv-bn-relu_lut_NB36ZO.onnx,13,80,80,5,1,0.35152,0.00208,0.079592
dwconv-bn-relu_lut_OFWKIZ.onnx,27,96,96,3,1,0.69984,0.00096,0.12124799999999998
dwconv-bn-relu_lut_V5YBDI.onnx,13,96,96,3,1,0.16224,0.00096,0.06255000000000002
dwconv-bn-relu_lut_XGD069.onnx,27,96,96,5,1,1.819584,0.002496,0.199708
dwconv-bn-relu_lut_GUR34L.onnx,13,96,96,5,1,0.421824,0.002496,0.08195600000000001
dwconv-bn-relu_lut_IRYU8Q.onnx,27,112,112,3,1,0.81648,0.00112,0.127836
dwconv-bn-relu_lut_ZQ76RM.onnx,13,112,112,3,1,0.18928,0.00112,0.06470599999999999
dwconv-bn-relu_lut_TKA1FV.onnx,27,112,112,5,1,2.122848,0.002912,0.21455800000000003
dwconv-bn-relu_lut_POBQQZ.onnx,13,112,112,5,1,0.492128,0.002912,0.08612199999999999
dwconv-bn-relu_lut_L4H5M3.onnx,13,128,128,3,1,0.21632,0.00128,0.067538
dwconv-bn-relu_lut_1L8B5C.onnx,13,128,128,5,1,0.562432,0.003328,0.08412999999999998
dwconv-bn-relu_lut_AP7R1N.onnx,27,80,80,3,2,0.1458,0.0008,0.08250400000000001
dwconv-bn-relu_lut_EGRC04.onnx,27,80,80,5,2,0.37908,0.00208,0.08303999999999997
dwconv-bn-relu_lut_G8NWYA.onnx,27,96,96,3,2,0.17496,0.00096,0.06526
dwconv-bn-relu_lut_9R8T1H.onnx,27,96,96,5,2,0.454896,0.002496,0.08807400000000001
dwconv-bn-relu_lut_DR09QE.onnx,27,112,112,3,2,0.20412,0.00112,0.06696800000000001
dwconv-bn-relu_lut_19PSUR.onnx,27,112,112,5,2,0.530712,0.002912,0.09041800000000003
dwconv-bn-relu_lut_QK5E1B.onnx,26,80,80,3,1,0.5408,0.0008,0.17103600000000002
dwconv-bn-relu_lut_TDY2CV.onnx,26,80,80,5,1,1.40608,0.00208,0.17653200000000002
dwconv-bn-relu_lut_V4MPD9.onnx,26,96,96,3,1,0.64896,0.00096,0.115512
dwconv-bn-relu_lut_KHO18Q.onnx,26,96,96,5,1,1.687296,0.002496,0.187468
dwconv-bn-relu_lut_JBVQOX.onnx,26,112,112,3,1,0.75712,0.00112,0.123034
dwconv-bn-relu_lut_FXYXOI.onnx,26,112,112,5,1,1.968512,0.002912,0.203706
dwconv-bn-relu_lut_Y9ZTAP.onnx,26,80,80,3,2,0.1352,0.0008,0.063116
dwconv-bn-relu_lut_0S9AJT.onnx,26,80,80,5,2,0.35152,0.00208,0.07766800000000001
dwconv-bn-relu_lut_PRZLE5.onnx,26,96,96,3,2,0.16224,0.00096,0.06334600000000001
dwconv-bn-relu_lut_9JM0P4.onnx,26,96,96,5,2,0.421824,0.002496,0.084084
dwconv-bn-relu_lut_1A2YOB.onnx,26,112,112,3,2,0.18928,0.00112,0.06597199999999999
dwconv-bn-relu_lut_6G673B.onnx,26,112,112,5,2,0.492128,0.002912,0.08624400000000002
dwconv-bn-relu_lut_5B2IP6.onnx,25,80,80,3,1,0.5,0.0008,0.10313399999999999
dwconv-bn-relu_lut_JZW3D2.onnx,12,80,80,3,1,0.1152,0.0008,0.05740000000000001
dwconv-bn-relu_lut_6LU4D9.onnx,25,80,80,5,1,1.3,0.00208,0.166332
dwconv-bn-relu_lut_I9OZM2.onnx,12,80,80,5,1,0.29952,0.00208,0.07420800000000001
dwconv-bn-relu_lut_YS7AM6.onnx,25,96,96,3,1,0.6,0.00096,0.110178
dwconv-bn-relu_lut_V20T8X.onnx,12,96,96,3,1,0.13824,0.00096,0.060948
dwconv-bn-relu_lut_UI9D22.onnx,25,96,96,5,1,1.56,0.002496,0.17852800000000002
dwconv-bn-relu_lut_FGEIC5.onnx,12,96,96,5,1,0.359424,0.002496,0.07757400000000002
dwconv-bn-relu_lut_27345E.onnx,25,112,112,3,1,0.7,0.00112,0.114066
dwconv-bn-relu_lut_HD4Z7M.onnx,12,112,112,3,1,0.16128,0.00112,0.061062000000000005
dwconv-bn-relu_lut_32UU5W.onnx,25,112,112,5,1,1.82,0.002912,0.20002799999999998
dwconv-bn-relu_lut_14JGVU.onnx,12,112,112,5,1,0.419328,0.002912,0.07676200000000002
dwconv-bn-relu_lut_J3TQP3.onnx,12,128,128,3,1,0.18432,0.00128,0.06204600000000001
dwconv-bn-relu_lut_OUN5LX.onnx,12,128,128,5,1,0.479232,0.003328,0.08468199999999998
dwconv-bn-relu_lut_5T19P0.onnx,25,80,80,3,2,0.125,0.0008,0.06382
dwconv-bn-relu_lut_B0GUJG.onnx,25,80,80,5,2,0.325,0.00208,0.07824
dwconv-bn-relu_lut_NF3ZT1.onnx,25,96,96,3,2,0.15,0.00096,0.06325
dwconv-bn-relu_lut_6OXJEQ.onnx,25,96,96,5,2,0.39,0.002496,0.083094
dwconv-bn-relu_lut_LL2VZ2.onnx,25,112,112,3,2,0.175,0.00112,0.065136
dwconv-bn-relu_lut_A4KQXB.onnx,25,112,112,5,2,0.455,0.002912,0.087378
dwconv-bn-relu_lut_Y5V25I.onnx,24,80,80,3,1,0.4608,0.0008,0.09778
dwconv-bn-relu_lut_GQYLQ1.onnx,24,80,80,5,1,1.19808,0.00208,0.155058
dwconv-bn-relu_lut_I2W5K0.onnx,24,96,96,3,1,0.55296,0.00096,0.09981
dwconv-bn-relu_lut_LBPM20.onnx,24,96,96,5,1,1.437696,0.002496,0.16614600000000002
dwconv-bn-relu_lut_E43NAV.onnx,24,112,112,3,1,0.64512,0.00112,0.106302
dwconv-bn-relu_lut_V51FHD.onnx,24,112,112,5,1,1.677312,0.002912,0.17903600000000003
dwconv-bn-relu_lut_56G856.onnx,24,80,80,3,2,0.1152,0.0008,0.053709999999999994
dwconv-bn-relu_lut_7FQ89U.onnx,24,80,80,5,2,0.29952,0.00208,0.07378200000000001
dwconv-bn-relu_lut_4F9UR5.onnx,24,96,96,3,2,0.13824,0.00096,0.06124
dwconv-bn-relu_lut_UUL2YN.onnx,24,96,96,5,2,0.359424,0.002496,0.083668
dwconv-bn-relu_lut_BSCTZN.onnx,24,112,112,3,2,0.16128,0.00112,0.066064
dwconv-bn-relu_lut_PKMO9R.onnx,24,112,112,5,2,0.419328,0.002912,0.073492
dwconv-bn-relu_lut_XGGF1Q.onnx,23,80,80,3,1,0.4232,0.0008,0.09709799999999999
dwconv-bn-relu_lut_QPYL6K.onnx,11,80,80,3,1,0.0968,0.0008,0.06402600000000001
dwconv-bn-relu_lut_KW304Q.onnx,23,80,80,5,1,1.10032,0.00208,0.179186
dwconv-bn-relu_lut_3UH9I5.onnx,11,80,80,5,1,0.25168,0.00208,0.069818
dwconv-bn-relu_lut_1XT4RI.onnx,23,96,96,3,1,0.50784,0.00096,0.10166
dwconv-bn-relu_lut_YDV5KU.onnx,11,96,96,3,1,0.11616,0.00096,0.05918200000000001
dwconv-bn-relu_lut_Z30MZ9.onnx,23,96,96,5,1,1.320384,0.002496,0.164004
dwconv-bn-relu_lut_HQP9FM.onnx,11,96,96,5,1,0.302016,0.002496,0.07221600000000002
dwconv-bn-relu_lut_4XR3SI.onnx,23,112,112,3,1,0.59248,0.00112,0.10537
dwconv-bn-relu_lut_192JLW.onnx,11,112,112,3,1,0.13552,0.00112,0.06126000000000001
dwconv-bn-relu_lut_XADNQI.onnx,23,112,112,5,1,1.540448,0.002912,0.170722
dwconv-bn-relu_lut_4G1P41.onnx,11,112,112,5,1,0.352352,0.002912,0.07190400000000001
dwconv-bn-relu_lut_FF2URK.onnx,11,128,128,3,1,0.15488,0.00128,0.089724
dwconv-bn-relu_lut_A2RMNK.onnx,11,128,128,5,1,0.402688,0.003328,0.08176800000000001
dwconv-bn-relu_lut_QN9XAS.onnx,23,80,80,3,2,0.1058,0.0008,0.05544199999999999
dwconv-bn-relu_lut_Z54GH3.onnx,23,80,80,5,2,0.27508,0.00208,0.08273399999999999
dwconv-bn-relu_lut_EMA3OA.onnx,23,96,96,3,2,0.12696,0.00096,0.061707999999999985
dwconv-bn-relu_lut_S8NRCL.onnx,23,96,96,5,2,0.330096,0.002496,0.07772800000000002
dwconv-bn-relu_lut_6GIUOK.onnx,23,112,112,3,2,0.14812,0.00112,0.06256199999999999
dwconv-bn-relu_lut_6MOB74.onnx,23,112,112,5,2,0.385112,0.002912,0.07984800000000002
dwconv-bn-relu_lut_CMFENH.onnx,22,80,80,3,1,0.3872,0.0008,0.09229400000000001
dwconv-bn-relu_lut_42AR7A.onnx,22,80,80,5,1,1.00672,0.00208,0.14106199999999997
dwconv-bn-relu_lut_Q9NCXQ.onnx,22,96,96,3,1,0.46464,0.00096,0.09706200000000001
dwconv-bn-relu_lut_MN0YWO.onnx,22,96,96,5,1,1.208064,0.002496,0.151134
dwconv-bn-relu_lut_AR03M6.onnx,22,112,112,3,1,0.54208,0.00112,0.09985000000000001
dwconv-bn-relu_lut_FNSNTF.onnx,22,112,112,5,1,1.409408,0.002912,0.159894
dwconv-bn-relu_lut_4QZST2.onnx,22,80,80,3,2,0.0968,0.0008,0.057608
dwconv-bn-relu_lut_ODT3RP.onnx,22,80,80,5,2,0.25168,0.00208,0.07044999999999998
dwconv-bn-relu_lut_QKOP61.onnx,22,96,96,3,2,0.11616,0.00096,0.059586000000000014
dwconv-bn-relu_lut_RS1TCV.onnx,22,96,96,5,2,0.302016,0.002496,0.08029000000000001
dwconv-bn-relu_lut_UPR94A.onnx,22,112,112,3,2,0.13552,0.00112,0.061416000000000026
dwconv-bn-relu_lut_D6GADT.onnx,22,112,112,5,2,0.352352,0.002912,0.07518
dwconv-bn-relu_lut_5SBBRW.onnx,21,80,80,3,1,0.3528,0.0008,0.086068
dwconv-bn-relu_lut_PMB3BW.onnx,10,80,80,3,1,0.08,0.0008,0.0552
dwconv-bn-relu_lut_98W25T.onnx,21,80,80,5,1,0.91728,0.00208,0.144182
