model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_lut_OKOTW4.onnx,6,64,96,1,1,0.22464,0.00624,0.050991999999999996
conv-bn-relu_lut_WGF1HE.onnx,13,64,96,1,2,0.26364,0.00624,0.053360000000000005
conv-bn-relu_lut_4VM6V4.onnx,6,64,112,1,1,0.26208,0.00728,0.050584
conv-bn-relu_lut_1BZEAN.onnx,13,64,112,1,2,0.30758,0.00728,0.055066000000000004
conv-bn-relu_lut_WZXLEL.onnx,6,64,128,1,1,0.29952,0.00832,0.051587999999999995
conv-bn-relu_lut_X3KLB4.onnx,13,64,128,1,2,0.35152,0.00832,0.05566399999999999
conv-bn-relu_lut_DI3WFM.onnx,13,80,80,1,2,0.27378,0.00648,0.05386400000000001
conv-bn-relu_lut_CCPO3P.onnx,6,80,96,1,1,0.279936,0.007776,0.050542000000000004
conv-bn-relu_lut_0722AH.onnx,13,80,96,1,2,0.328536,0.007776,0.055085999999999996
conv-bn-relu_lut_01JC0U.onnx,6,80,112,1,1,0.326592,0.009072,0.052056000000000005
conv-bn-relu_lut_CZIQLT.onnx,13,80,112,1,2,0.383292,0.009072,0.05515199999999999
conv-bn-relu_lut_3ST1OQ.onnx,6,80,128,1,1,0.373248,0.010368,0.05135
conv-bn-relu_lut_DVS7HI.onnx,13,80,128,1,2,0.438048,0.010368,0.05510599999999999
conv-bn-relu_lut_8DFL25.onnx,6,96,80,1,1,0.27936,0.00776,0.05129399999999999
conv-bn-relu_lut_O3619K.onnx,13,96,80,1,2,0.32786,0.00776,0.053320000000000006
conv-bn-relu_lut_7D37X6.onnx,13,96,96,1,2,0.393432,0.009312,0.05459199999999999
conv-bn-relu_lut_EZ20H5.onnx,6,96,112,1,1,0.391104,0.010864,0.052700000000000004
conv-bn-relu_lut_8UL6GO.onnx,13,96,112,1,2,0.459004,0.010864,0.055328
conv-bn-relu_lut_5NRE23.onnx,6,96,128,1,1,0.446976,0.012416,0.052210000000000006
conv-bn-relu_lut_T6BI7D.onnx,13,96,128,1,2,0.524576,0.012416,0.055715999999999995
conv-bn-relu_lut_HTDUXM.onnx,6,112,80,1,1,0.32544,0.00904,0.050606
conv-bn-relu_lut_ZMGIJ5.onnx,13,112,80,1,2,0.38194,0.00904,0.05448399999999999
conv-bn-relu_lut_BD6MVF.onnx,6,112,96,1,1,0.390528,0.010848,0.050789999999999995
conv-bn-relu_lut_4F7HBB.onnx,13,112,96,1,2,0.458328,0.010848,0.05441599999999999
conv-bn-relu_lut_CA7FNO.onnx,13,112,112,1,2,0.534716,0.012656,0.055082000000000006
conv-bn-relu_lut_LU5Q9C.onnx,6,112,128,1,1,0.520704,0.014464,0.05258
conv-bn-relu_lut_1A05DC.onnx,13,112,128,1,2,0.611104,0.014464,0.056856000000000004
conv-bn-relu_lut_1GIBMC.onnx,6,128,80,1,1,0.37152,0.01032,0.04963399999999999
conv-bn-relu_lut_6F5RJT.onnx,13,128,80,1,2,0.43602,0.01032,0.055242
conv-bn-relu_lut_NXQC4I.onnx,6,128,96,1,1,0.445824,0.012384,0.051186
conv-bn-relu_lut_RCI3CC.onnx,13,128,96,1,2,0.523224,0.012384,0.055274
conv-bn-relu_lut_VLAVRE.onnx,6,128,112,1,1,0.520128,0.014448,0.052182000000000006
conv-bn-relu_lut_FGAUIW.onnx,13,128,112,1,2,0.610428,0.014448,0.05670400000000001
conv-bn-relu_lut_8D4YU7.onnx,13,128,128,1,2,0.697632,0.016512,0.057282
conv-bn-relu_lut_MDW53D.onnx,12,48,80,1,2,0.14112,0.00392,0.04871999999999999
conv-bn-relu_lut_2EMJ4Y.onnx,12,48,96,1,2,0.169344,0.004704,0.050269999999999995
conv-bn-relu_lut_FHVOIT.onnx,12,48,112,1,2,0.197568,0.005488,0.050814
conv-bn-relu_lut_W3HPGH.onnx,12,48,128,1,2,0.225792,0.006272,0.051059999999999994
conv-bn-relu_lut_D1AG9N.onnx,12,64,80,1,2,0.1872,0.0052,0.050212
conv-bn-relu_lut_BOV7W2.onnx,12,64,96,1,2,0.22464,0.00624,0.051412
conv-bn-relu_lut_RDPGIX.onnx,12,64,112,1,2,0.26208,0.00728,0.05122
conv-bn-relu_lut_MEZVMN.onnx,12,64,128,1,2,0.29952,0.00832,0.052038
conv-bn-relu_lut_5T8EMX.onnx,12,80,80,1,2,0.23328,0.00648,0.051468
conv-bn-relu_lut_1I6AU1.onnx,12,80,96,1,2,0.279936,0.007776,0.05494000000000001
conv-bn-relu_lut_ZU0A39.onnx,12,80,112,1,2,0.326592,0.009072,0.05460200000000001
conv-bn-relu_lut_1IFTL5.onnx,12,80,128,1,2,0.373248,0.010368,0.056752
conv-bn-relu_lut_UODXV5.onnx,12,96,80,1,2,0.27936,0.00776,0.052480000000000006
conv-bn-relu_lut_E855JM.onnx,12,96,96,1,2,0.335232,0.009312,0.052792000000000006
conv-bn-relu_lut_3BFWSN.onnx,12,96,112,1,2,0.391104,0.010864,0.05265600000000001
conv-bn-relu_lut_NDH241.onnx,12,96,128,1,2,0.446976,0.012416,0.053192
conv-bn-relu_lut_18R3EH.onnx,12,112,80,1,2,0.32544,0.00904,0.050718
conv-bn-relu_lut_9BQOUK.onnx,12,112,96,1,2,0.390528,0.010848,0.05239400000000001
conv-bn-relu_lut_WCI469.onnx,12,112,112,1,2,0.455616,0.012656,0.052876000000000006
conv-bn-relu_lut_QYV0NB.onnx,12,112,128,1,2,0.520704,0.014464,0.052551999999999995
conv-bn-relu_lut_9U5ENT.onnx,12,128,80,1,2,0.37152,0.01032,0.051722000000000004
conv-bn-relu_lut_BVEYKS.onnx,12,128,96,1,2,0.445824,0.012384,0.05307800000000001
conv-bn-relu_lut_GSF5IP.onnx,12,128,112,1,2,0.520128,0.014448,0.054157999999999984
conv-bn-relu_lut_164D3E.onnx,12,128,128,1,2,0.594432,0.016512,0.052384
conv-bn-relu_lut_R5UYHY.onnx,5,48,80,1,1,0.098,0.00392,0.04501000000000001
conv-bn-relu_lut_UW8HIY.onnx,5,80,80,1,1,0.162,0.00648,0.044850000000000015
conv-bn-relu_lut_J9Z2DJ.onnx,11,48,80,1,2,0.11858,0.00392,0.04686799999999999
conv-bn-relu_lut_HOQEHL.onnx,5,48,96,1,1,0.1176,0.004704,0.045838000000000004
conv-bn-relu_lut_IXBRCU.onnx,5,96,96,1,1,0.2328,0.009312,0.045752
conv-bn-relu_lut_KJLTAR.onnx,11,48,96,1,2,0.142296,0.004704,0.047445999999999995
conv-bn-relu_lut_EEPISX.onnx,5,48,112,1,1,0.1372,0.005488,0.04451800000000001
conv-bn-relu_lut_O5WPJ1.onnx,5,112,112,1,1,0.3164,0.012656,0.047139999999999994
conv-bn-relu_lut_6OVS99.onnx,11,48,112,1,2,0.166012,0.005488,0.047664
conv-bn-relu_lut_5M1N5F.onnx,5,48,128,1,1,0.1568,0.006272,0.045944
conv-bn-relu_lut_PBLEFL.onnx,5,128,128,1,1,0.4128,0.016512,0.048736
conv-bn-relu_lut_EBDCSB.onnx,11,48,128,1,2,0.189728,0.006272,0.048917999999999996
conv-bn-relu_lut_11LQJ0.onnx,5,64,80,1,1,0.13,0.0052,0.04630999999999999
conv-bn-relu_lut_5FO024.onnx,11,64,80,1,2,0.1573,0.0052,0.047299999999999995
conv-bn-relu_lut_G6Z6G9.onnx,5,64,96,1,1,0.156,0.00624,0.044980000000000006
conv-bn-relu_lut_PGDWES.onnx,11,64,96,1,2,0.18876,0.00624,0.047686000000000006
conv-bn-relu_lut_1M3UWX.onnx,5,64,112,1,1,0.182,0.00728,0.045864
conv-bn-relu_lut_G7ZLVZ.onnx,11,64,112,1,2,0.22022,0.00728,0.04890800000000001
conv-bn-relu_lut_Z1L12I.onnx,5,64,128,1,1,0.208,0.00832,0.04614199999999999
conv-bn-relu_lut_CS0TE3.onnx,11,64,128,1,2,0.25168,0.00832,0.049504
conv-bn-relu_lut_MEX0ZW.onnx,11,80,80,1,2,0.19602,0.00648,0.05158800000000001
conv-bn-relu_lut_384IFZ.onnx,5,80,96,1,1,0.1944,0.007776,0.04540200000000001
conv-bn-relu_lut_JPWUNV.onnx,11,80,96,1,2,0.235224,0.007776,0.046557999999999995
conv-bn-relu_lut_CLC7G1.onnx,5,80,112,1,1,0.2268,0.009072,0.046544
conv-bn-relu_lut_BF8CR1.onnx,11,80,112,1,2,0.274428,0.009072,0.048182
conv-bn-relu_lut_4NCC8T.onnx,5,80,128,1,1,0.2592,0.010368,0.046386
conv-bn-relu_lut_FLXVZM.onnx,11,80,128,1,2,0.313632,0.010368,0.049190000000000005
conv-bn-relu_lut_7SNDSR.onnx,5,96,80,1,1,0.194,0.00776,0.046316
conv-bn-relu_lut_8M9CNQ.onnx,11,96,80,1,2,0.23474,0.00776,0.047499999999999994
conv-bn-relu_lut_QUN4ST.onnx,11,96,96,1,2,0.281688,0.009312,0.048164
conv-bn-relu_lut_L31FJD.onnx,5,96,112,1,1,0.2716,0.010864,0.046298
conv-bn-relu_lut_J4JZ52.onnx,11,96,112,1,2,0.328636,0.010864,0.048112
conv-bn-relu_lut_MBB3ZZ.onnx,5,96,128,1,1,0.3104,0.012416,0.046838000000000005
conv-bn-relu_lut_M61EG1.onnx,11,96,128,1,2,0.375584,0.012416,0.049828
conv-bn-relu_lut_8EQINV.onnx,5,112,80,1,1,0.226,0.00904,0.045898
conv-bn-relu_lut_0S1BS9.onnx,11,112,80,1,2,0.27346,0.00904,0.04855600000000001
conv-bn-relu_lut_IFQ2XO.onnx,5,112,96,1,1,0.2712,0.010848,0.046605999999999995
conv-bn-relu_lut_OQW8U2.onnx,11,112,96,1,2,0.328152,0.010848,0.04989600000000001
conv-bn-relu_lut_OG5M0F.onnx,11,112,112,1,2,0.382844,0.012656,0.04971799999999999
conv-bn-relu_lut_FINHD0.onnx,5,112,128,1,1,0.3616,0.014464,0.048049999999999995
conv-bn-relu_lut_QQPHN9.onnx,11,112,128,1,2,0.437536,0.014464,0.051466
conv-bn-relu_lut_CHEY28.onnx,5,128,80,1,1,0.258,0.01032,0.047147999999999995
conv-bn-relu_lut_NFX1I0.onnx,11,128,80,1,2,0.31218,0.01032,0.048516000000000004
conv-bn-relu_lut_RANKAO.onnx,5,128,96,1,1,0.3096,0.012384,0.047057999999999996
conv-bn-relu_lut_YRFOAC.onnx,11,128,96,1,2,0.374616,0.012384,0.049762
conv-bn-relu_lut_ET62IS.onnx,5,128,112,1,1,0.3612,0.014448,0.04850199999999999
conv-bn-relu_lut_DQRF55.onnx,11,128,112,1,2,0.437052,0.014448,0.05090999999999999
conv-bn-relu_lut_S3JK4G.onnx,11,128,128,1,2,0.499488,0.016512,0.052199999999999996
conv-bn-relu_lut_DEAXC8.onnx,10,48,80,1,2,0.098,0.00392,0.04701999999999999
conv-bn-relu_lut_PK07T2.onnx,10,48,96,1,2,0.1176,0.004704,0.047484
conv-bn-relu_lut_72PJSS.onnx,10,48,112,1,2,0.1372,0.005488,0.046806
conv-bn-relu_lut_Q5QYNY.onnx,10,48,128,1,2,0.1568,0.006272,0.047928
conv-bn-relu_lut_69MTGP.onnx,10,64,80,1,2,0.13,0.0052,0.04699999999999999
conv-bn-relu_lut_CRN9KT.onnx,10,64,96,1,2,0.156,0.00624,0.046874
conv-bn-relu_lut_YV28LO.onnx,10,64,112,1,2,0.182,0.00728,0.047397999999999996
conv-bn-relu_lut_6PWZIX.onnx,10,64,128,1,2,0.208,0.00832,0.047858
conv-bn-relu_lut_YZSAVK.onnx,10,80,80,1,2,0.162,0.00648,0.046594
conv-bn-relu_lut_BSSV27.onnx,10,80,96,1,2,0.1944,0.007776,0.046426
conv-bn-relu_lut_PD9KBC.onnx,10,80,112,1,2,0.2268,0.009072,0.04759599999999999
conv-bn-relu_lut_4QEW7N.onnx,10,80,128,1,2,0.2592,0.010368,0.047850000000000004
conv-bn-relu_lut_D84WCN.onnx,10,96,80,1,2,0.194,0.00776,0.046938
conv-bn-relu_lut_I5I9FR.onnx,10,96,96,1,2,0.2328,0.009312,0.047442
conv-bn-relu_lut_D4EV4O.onnx,10,96,112,1,2,0.2716,0.010864,0.047743999999999995
conv-bn-relu_lut_3QKTXO.onnx,10,96,128,1,2,0.3104,0.012416,0.048246000000000004
conv-bn-relu_lut_FS4MI9.onnx,10,112,80,1,2,0.226,0.00904,0.04757599999999999
conv-bn-relu_lut_C22CXU.onnx,10,112,96,1,2,0.2712,0.010848,0.048682
conv-bn-relu_lut_WB1WC5.onnx,10,112,112,1,2,0.3164,0.012656,0.048874
conv-bn-relu_lut_QKP7FJ.onnx,10,112,128,1,2,0.3616,0.014464,0.04949200000000001
conv-bn-relu_lut_I5C602.onnx,10,128,80,1,2,0.258,0.01032,0.048358
conv-bn-relu_lut_2TUKDU.onnx,10,128,96,1,2,0.3096,0.012384,0.049062
conv-bn-relu_lut_99V7G6.onnx,10,128,112,1,2,0.3612,0.014448,0.048598
conv-bn-relu_lut_GO02LV.onnx,10,128,128,1,2,0.4128,0.016512,0.050164
conv-bn-relu_lut_UYHEPV.onnx,28,192,80,1,1,12.10496,0.01544,0.163798
conv-bn-relu_lut_WRPGLX.onnx,14,192,80,1,1,3.02624,0.01544,0.07343800000000003
conv-bn-relu_lut_GE4Y82.onnx,28,288,80,1,1,18.12608,0.02312,0.21281599999999998
conv-bn-relu_lut_TG76MW.onnx,14,288,80,1,1,4.53152,0.02312,0.08438
conv-bn-relu_lut_JTI1ZF.onnx,28,384,80,1,1,24.1472,0.0308,0.26037000000000005
conv-bn-relu_lut_B71HUJ.onnx,14,384,80,1,1,6.0368,0.0308,0.09667800000000001
conv-bn-relu_lut_JU50YE.onnx,28,192,96,1,1,14.525952,0.018528,0.203594
conv-bn-relu_lut_ECXG7L.onnx,14,192,96,1,1,3.631488,0.018528,0.08565199999999999
conv-bn-relu_lut_INVYB5.onnx,28,288,96,1,1,21.751296,0.027744,0.26803000000000005
conv-bn-relu_lut_QI3XOZ.onnx,14,288,96,1,1,5.437824,0.027744,0.10114599999999999
conv-bn-relu_lut_JWP0H4.onnx,28,384,96,1,1,28.97664,0.03696,0.321242
conv-bn-relu_lut_FB4R9B.onnx,14,384,96,1,1,7.24416,0.03696,0.108618
conv-bn-relu_lut_7KX43L.onnx,28,192,112,1,1,16.946944,0.021616,0.20567799999999994
conv-bn-relu_lut_GA60G8.onnx,14,192,112,1,1,4.236736,0.021616,0.08261999999999999
conv-bn-relu_lut_NG0C8N.onnx,28,288,112,1,1,25.376512,0.032368,0.27450399999999997
conv-bn-relu_lut_XCX2KA.onnx,14,288,112,1,1,6.344128,0.032368,0.10145000000000001
conv-bn-relu_lut_I2LTLF.onnx,28,384,112,1,1,33.80608,0.04312,0.34154400000000007
conv-bn-relu_lut_V3CVTM.onnx,14,384,112,1,1,8.45152,0.04312,0.11728399999999997
conv-bn-relu_lut_FDBS4V.onnx,28,192,128,1,1,19.367936,0.024704,0.229364
conv-bn-relu_lut_FS7779.onnx,14,192,128,1,1,4.841984,0.024704,0.08824800000000001
conv-bn-relu_lut_PKLG46.onnx,28,288,128,1,1,29.001728,0.036992,0.31899200000000005
conv-bn-relu_lut_A25MC0.onnx,14,288,128,1,1,7.250432,0.036992,0.10935
conv-bn-relu_lut_9RW3A2.onnx,28,384,128,1,1,38.63552,0.04928,0.3829159999999999
conv-bn-relu_lut_9V92UQ.onnx,14,384,128,1,1,9.65888,0.04928,0.12836999999999998
conv-bn-relu_lut_W134M2.onnx,28,256,80,1,1,16.11904,0.02056,0.19712199999999996
conv-bn-relu_lut_0IDH3Z.onnx,14,256,80,1,1,4.02976,0.02056,0.07974600000000001
conv-bn-relu_lut_EUEG7H.onnx,28,512,80,1,1,32.17536,0.04104,0.32837800000000006
conv-bn-relu_lut_E4N7YK.onnx,14,512,80,1,1,8.04384,0.04104,0.11305600000000002
conv-bn-relu_lut_0TQQRF.onnx,28,256,96,1,1,19.342848,0.024672,0.22341200000000003
conv-bn-relu_lut_06KLH7.onnx,14,256,96,1,1,4.835712,0.024672,0.08825600000000001
conv-bn-relu_lut_MZ41NN.onnx,28,512,96,1,1,38.610432,0.049248,0.381622
conv-bn-relu_lut_UYY585.onnx,14,512,96,1,1,9.652608,0.049248,0.12838400000000005
conv-bn-relu_lut_XPPQRC.onnx,28,256,112,1,1,22.566656,0.028784,0.25153400000000004
conv-bn-relu_lut_HFIDYY.onnx,14,256,112,1,1,5.641664,0.028784,0.09467199999999998
conv-bn-relu_lut_KCA2MT.onnx,28,512,112,1,1,45.045504,0.057456,0.5087299999999999
conv-bn-relu_lut_24BHF7.onnx,14,512,112,1,1,11.261376,0.057456,0.14122200000000004
conv-bn-relu_lut_UQ6TM4.onnx,28,256,128,1,1,25.790464,0.032896,0.27919799999999995
conv-bn-relu_lut_UH8FET.onnx,14,256,128,1,1,6.447616,0.032896,0.1015
conv-bn-relu_lut_6R70TC.onnx,28,512,128,1,1,51.480576,0.065664,0.4874879999999999
conv-bn-relu_lut_ETYUKT.onnx,14,512,128,1,1,12.870144,0.065664,0.157106
conv-bn-relu_lut_MGIT46.onnx,28,80,320,1,1,20.32128,0.02592,0.27234
conv-bn-relu_lut_0C672Q.onnx,28,320,80,1,1,20.13312,0.02568,0.22928599999999996
conv-bn-relu_lut_XYQIRR.onnx,14,320,80,1,1,5.03328,0.02568,0.089924
conv-bn-relu_lut_ACVKZH.onnx,28,80,480,1,1,30.48192,0.03888,0.385032
conv-bn-relu_lut_CY7ZW9.onnx,28,480,80,1,1,30.16832,0.03848,0.36545799999999995
conv-bn-relu_lut_UM7SR0.onnx,14,480,80,1,1,7.54208,0.03848,0.10973399999999997
conv-bn-relu_lut_PSJTWQ.onnx,28,80,640,1,1,40.64256,0.05184,0.4931120000000001
conv-bn-relu_lut_HN9MER.onnx,28,640,80,1,1,40.20352,0.05128,0.39458800000000005
conv-bn-relu_lut_HT3IH7.onnx,14,640,80,1,1,10.05088,0.05128,0.14168
conv-bn-relu_lut_ECCBN7.onnx,28,320,96,1,1,24.159744,0.030816,0.263014
conv-bn-relu_lut_I6XUR3.onnx,14,320,96,1,1,6.039936,0.030816,0.09720799999999999
conv-bn-relu_lut_VA8097.onnx,28,480,96,1,1,36.201984,0.046176,0.36363200000000007
conv-bn-relu_lut_85VDT2.onnx,14,480,96,1,1,9.050496,0.046176,0.125816
conv-bn-relu_lut_JMWC3B.onnx,28,640,96,1,1,48.244224,0.061536,0.46254400000000007
conv-bn-relu_lut_F8M5AF.onnx,14,640,96,1,1,12.061056,0.061536,0.15756399999999998
conv-bn-relu_lut_UNYX31.onnx,28,320,112,1,1,28.186368,0.035952,0.29858000000000007
conv-bn-relu_lut_CO3KOD.onnx,14,320,112,1,1,7.046592,0.035952,0.11063
conv-bn-relu_lut_30HVSS.onnx,28,480,112,1,1,42.235648,0.053872,0.420196
conv-bn-relu_lut_52GNGQ.onnx,14,480,112,1,1,10.558912,0.053872,0.138808
conv-bn-relu_lut_SX2DFG.onnx,28,640,112,1,1,56.284928,0.071792,0.58057
conv-bn-relu_lut_NYLNYP.onnx,14,640,112,1,1,14.071232,0.071792,0.183712
conv-bn-relu_lut_YQ71G6.onnx,28,320,128,1,1,32.212992,0.041088,0.36114
conv-bn-relu_lut_TBHWON.onnx,14,320,128,1,1,8.053248,0.041088,0.12188799999999998
conv-bn-relu_lut_DTT704.onnx,28,480,128,1,1,48.269312,0.061568,0.506764
conv-bn-relu_lut_X7XY3G.onnx,14,480,128,1,1,12.067328,0.061568,0.15580800000000003
conv-bn-relu_lut_1ULQQE.onnx,28,640,128,1,1,64.325632,0.082048,0.662744
conv-bn-relu_lut_TPPDOG.onnx,14,640,128,1,1,16.081408,0.082048,0.190996
conv-bn-relu_lut_Z7JRJ7.onnx,28,96,384,1,1,29.202432,0.037248,0.376232
conv-bn-relu_lut_CJLF2T.onnx,28,96,576,1,1,43.803648,0.055872,0.5388499999999998
conv-bn-relu_lut_CYR2KN.onnx,28,576,80,1,1,36.18944,0.04616,0.38014000000000003
conv-bn-relu_lut_RN12PH.onnx,14,576,80,1,1,9.04736,0.04616,0.134782
conv-bn-relu_lut_FKG21Y.onnx,28,96,768,1,1,58.404864,0.074496,0.7011620000000001
conv-bn-relu_lut_XRSTQD.onnx,28,768,80,1,1,48.23168,0.06152,0.48668200000000006
conv-bn-relu_lut_XJJ340.onnx,14,768,80,1,1,12.05792,0.06152,0.15659
conv-bn-relu_lut_HC70Q8.onnx,28,576,96,1,1,43.427328,0.055392,0.44486800000000015
conv-bn-relu_lut_HNMM5O.onnx,14,576,96,1,1,10.856832,0.055392,0.14201799999999998
conv-bn-relu_lut_BEHSBY.onnx,28,768,96,1,1,57.878016,0.073824,0.570104
conv-bn-relu_lut_8D3B0J.onnx,14,768,96,1,1,14.469504,0.073824,0.17880200000000002
conv-bn-relu_lut_FO78A3.onnx,28,576,112,1,1,50.665216,0.064624,0.507298
conv-bn-relu_lut_BYJQCI.onnx,14,576,112,1,1,12.666304,0.064624,0.160406
conv-bn-relu_lut_2USFUU.onnx,28,768,112,1,1,67.524352,0.086128,0.661432
conv-bn-relu_lut_3B71WO.onnx,14,768,112,1,1,16.881088,0.086128,0.19628800000000002
conv-bn-relu_lut_8Y32YH.onnx,28,576,128,1,1,57.903104,0.073856,0.571882
conv-bn-relu_lut_KAPI2Q.onnx,14,576,128,1,1,14.475776,0.073856,0.19173799999999996
conv-bn-relu_lut_M8KS0Y.onnx,28,768,128,1,1,77.170688,0.098432,0.7660480000000001
conv-bn-relu_lut_AXD8VU.onnx,14,768,128,1,1,19.292672,0.098432,0.221174
conv-bn-relu_lut_KOBWBY.onnx,28,112,448,1,1,39.689216,0.050624,0.47801
conv-bn-relu_lut_Z3I8CO.onnx,28,448,80,1,1,28.16128,0.03592,0.308564
conv-bn-relu_lut_WKXQK0.onnx,14,448,80,1,1,7.04032,0.03592,0.12145399999999998
conv-bn-relu_lut_E49TUE.onnx,28,112,672,1,1,59.533824,0.075936,0.7010419999999999
conv-bn-relu_lut_UUIAFW.onnx,28,672,80,1,1,42.21056,0.05384,0.435484
conv-bn-relu_lut_CJJI0Y.onnx,14,672,80,1,1,10.55264,0.05384,0.14189399999999996
conv-bn-relu_lut_J55MG4.onnx,28,112,896,1,1,79.378432,0.101248,0.9037599999999999
conv-bn-relu_lut_7P4K28.onnx,28,896,80,1,1,56.25984,0.07176,0.560942
conv-bn-relu_lut_KMN7RU.onnx,14,896,80,1,1,14.06496,0.07176,0.177124
conv-bn-relu_lut_HPN2ES.onnx,28,448,96,1,1,33.793536,0.043104,0.36423000000000005
conv-bn-relu_lut_N1QG1J.onnx,14,448,96,1,1,8.448384,0.043104,0.13030599999999998
conv-bn-relu_lut_8ABJN0.onnx,28,672,96,1,1,50.652672,0.064608,0.5077500000000001
conv-bn-relu_lut_1YGLDH.onnx,14,672,96,1,1,12.663168,0.064608,0.160958
conv-bn-relu_lut_KTSADX.onnx,28,896,96,1,1,67.511808,0.086112,0.6499619999999999
conv-bn-relu_lut_XG8X5U.onnx,14,896,96,1,1,16.877952,0.086112,0.207378
conv-bn-relu_lut_A32W5R.onnx,28,448,112,1,1,39.425792,0.050288,0.410806
conv-bn-relu_lut_DNA7QS.onnx,14,448,112,1,1,9.856448,0.050288,0.129278
conv-bn-relu_lut_E74YB6.onnx,28,672,112,1,1,59.094784,0.075376,0.577844
conv-bn-relu_lut_6B3FLZ.onnx,14,672,112,1,1,14.773696,0.075376,0.18909
conv-bn-relu_lut_ZTK9S8.onnx,28,896,112,1,1,78.763776,0.100464,0.7171099999999999
conv-bn-relu_lut_CLJM5I.onnx,14,896,112,1,1,19.690944,0.100464,0.21562599999999998
conv-bn-relu_lut_FWNSQ6.onnx,28,448,128,1,1,45.058048,0.057472,0.4395539999999999
conv-bn-relu_lut_98HGUK.onnx,14,448,128,1,1,11.264512,0.057472,0.14411400000000002
conv-bn-relu_lut_4GTSU2.onnx,28,672,128,1,1,67.536896,0.086144,0.6472899999999999
conv-bn-relu_lut_BUNSBI.onnx,14,672,128,1,1,16.884224,0.086144,0.19659
conv-bn-relu_lut_3IGSDI.onnx,28,896,128,1,1,90.015744,0.114816,0.869596
conv-bn-relu_lut_DRZ1PR.onnx,14,896,128,1,1,22.503936,0.114816,0.28388
conv-bn-relu_lut_2KAEFP.onnx,28,128,512,1,1,51.781632,0.066048,0.581994
conv-bn-relu_lut_SGMEFV.onnx,28,128,768,1,1,77.672448,0.099072,0.8359219999999999
conv-bn-relu_lut_7BLB6A.onnx,28,128,1024,1,1,103.563264,0.132096,1.0975800000000002
conv-bn-relu_lut_FEIRGC.onnx,28,1024,80,1,1,64.288,0.082,0.599194
conv-bn-relu_lut_ZFCY0W.onnx,14,1024,80,1,1,16.072,0.082,0.192212
conv-bn-relu_lut_CPOUXP.onnx,28,1024,96,1,1,77.1456,0.0984,0.7432259999999999
conv-bn-relu_lut_SKDF4Q.onnx,14,1024,96,1,1,19.2864,0.0984,0.21823000000000004
conv-bn-relu_lut_WZDFPC.onnx,28,1024,112,1,1,90.0032,0.1148,0.8146059999999999
conv-bn-relu_lut_Q4YKL7.onnx,14,1024,112,1,1,22.5008,0.1148,0.23883200000000002
conv-bn-relu_lut_06RLJI.onnx,28,1024,128,1,1,102.8608,0.1312,0.92031
conv-bn-relu_lut_U77AOB.onnx,14,1024,128,1,1,25.7152,0.1312,0.26789399999999997
conv-bn-relu_lut_ATIPCS.onnx,27,192,80,1,1,11.25576,0.01544,0.16143600000000002
conv-bn-relu_lut_JDL2NG.onnx,13,192,80,1,1,2.60936,0.01544,0.07214999999999999
conv-bn-relu_lut_RTRFVU.onnx,27,288,80,1,1,16.85448,0.02312,0.20723199999999997
conv-bn-relu_lut_1U9VX0.onnx,13,288,80,1,1,3.90728,0.02312,0.08351000000000001
conv-bn-relu_lut_CKVMYV.onnx,27,384,80,1,1,22.4532,0.0308,0.252656
conv-bn-relu_lut_XMQBQW.onnx,13,384,80,1,1,5.2052,0.0308,0.094426
conv-bn-relu_lut_58I7WL.onnx,27,192,96,1,1,13.506912,0.018528,0.17955
conv-bn-relu_lut_XFKT35.onnx,13,192,96,1,1,3.131232,0.018528,0.07503599999999999
conv-bn-relu_lut_I68DIJ.onnx,27,288,96,1,1,20.225376,0.027744,0.23087599999999997
conv-bn-relu_lut_M4VRZ0.onnx,13,288,96,1,1,4.688736,0.027744,0.08828
conv-bn-relu_lut_XMY1CI.onnx,27,384,96,1,1,26.94384,0.03696,0.29028799999999993
conv-bn-relu_lut_OA9HYV.onnx,13,384,96,1,1,6.24624,0.03696,0.10273399999999999
conv-bn-relu_lut_GY683P.onnx,27,192,112,1,1,15.758064,0.021616,0.19591999999999998
conv-bn-relu_lut_LTZCP8.onnx,13,192,112,1,1,3.653104,0.021616,0.08131
conv-bn-relu_lut_C8UEX9.onnx,27,288,112,1,1,23.596272,0.032368,0.262122
conv-bn-relu_lut_RBPWSM.onnx,13,288,112,1,1,5.470192,0.032368,0.09628799999999997
conv-bn-relu_lut_WLNZTW.onnx,27,384,112,1,1,31.43448,0.04312,0.32593999999999995
conv-bn-relu_lut_AQFUYB.onnx,13,384,112,1,1,7.28728,0.04312,0.11318199999999998
conv-bn-relu_lut_V0SF54.onnx,27,192,128,1,1,18.009216,0.024704,0.21877799999999997
conv-bn-relu_lut_0CLBOL.onnx,13,192,128,1,1,4.174976,0.024704,0.085426
conv-bn-relu_lut_6HWIDK.onnx,27,288,128,1,1,26.967168,0.036992,0.29109
conv-bn-relu_lut_TY37P0.onnx,13,288,128,1,1,6.251648,0.036992,0.111244
conv-bn-relu_lut_ZKP5NG.onnx,27,384,128,1,1,35.92512,0.04928,0.358978
conv-bn-relu_lut_JWTGD6.onnx,13,384,128,1,1,8.32832,0.04928,0.12065400000000003
